model,structure,level,y,x,cls,n_true_cols,frac_damaged,pred_val,tgt_val
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,171.0,257.0,boundary_edge,100,0.8208365164247517,0.5033659338951111,0.529411792755127
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,379.0,258.0,boundary_edge,100,0.8208365164247517,0.5036632418632507,0.4588235318660736
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,138.0,79.0,boundary_edge,100,0.8208365164247517,0.4898095726966858,0.501960813999176
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,379.0,139.0,boundary_edge,100,0.8208365164247517,0.5026633739471436,0.4745098054409027
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,446.0,139.0,invented_damaged,100,0.8208365164247517,0.5003345012664795,0.49803921580314636
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,310.0,139.0,boundary_edge,100,0.8208365164247517,0.5074955821037292,0.48627451062202454
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,482.0,317.0,boundary_edge,100,0.8208365164247517,0.5050209164619446,0.4274509847164154
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,103.0,139.0,invented_damaged,100,0.8208365164247517,0.49815064668655396,0.5372549295425415
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,516.0,139.0,boundary_edge,100,0.8208365164247517,0.5074398517608643,0.49803921580314636
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,35.0,139.0,boundary_edge,100,0.8208365164247517,0.5079082250595093,0.501960813999176
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,413.0,79.0,boundary_edge,100,0.8208365164247517,0.4824160635471344,0.4588235318660736
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,481.0,79.0,boundary_edge,100,0.8208365164247517,0.5033659338951111,0.5215686559677124
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,172.0,140.0,boundary_edge,100,0.8208365164247517,0.49613043665885925,0.49803921580314636
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,172.0,377.0,boundary_edge,100,0.8208365164247517,0.503986656665802,0.45098039507865906
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,308.0,21.0,boundary_edge,100,0.8208365164247517,0.5026372075080872,0.5372549295425415
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,344.0,79.0,boundary_edge,100,0.8208365164247517,0.5002936124801636,0.48627451062202454
nafnet_evid_asym,vo2_Vacancy-Anion-03.png,1,206.0,79.0,invented_damaged,100,0.8208365164247517,0.5032914876937866,0.5411764979362488
