model,structure,level,y,x,cls,n_true_cols,frac_damaged,pred_val,tgt_val
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,132.0,0.0,boundary_edge,100,0.8208365164247517,0.5756039023399353,0.10980392247438431
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,412.0,0.0,boundary_edge,100,0.8208365164247517,0.4474858343601227,0.09019608050584793
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,171.0,257.0,boundary_edge,100,0.8208365164247517,0.5033659338951111,0.529411792755127
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,379.0,257.0,boundary_edge,100,0.8208365164247517,0.5052764415740967,0.5137255191802979
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,481.0,79.0,boundary_edge,100,0.8208365164247517,0.5036967992782593,0.5215686559677124
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,378.0,139.0,boundary_edge,100,0.8208365164247517,0.5005744099617004,0.47058823704719543
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,137.0,80.0,boundary_edge,100,0.8208365164247517,0.4888392686843872,0.47843137383461
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,482.0,317.0,boundary_edge,100,0.8208365164247517,0.5021675825119019,0.4274509847164154
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,378.0,377.0,boundary_edge,100,0.8208365164247517,0.5050200819969177,0.5176470875740051
nafnet_ftv2,vo2_Vacancy-Anion-03.png,1,309.0,139.0,boundary_edge,100,0.8208365164247517,0.5044698119163513,0.47058823704719543
nafnet_ftv2,mos2-A_Adatom-Li.png,1,118.0,552.0,boundary_edge,84,0.1745861950889585,0.6060844659805298,0.07450980693101883
nafnet_ftv2,mos2-A_Adatom-Li.png,1,8.0,7.0,boundary_edge,84,0.1745861950889585,1.0,0.0235294122248888
nafnet_ftv2,mos2-A_Adatom-Li.png,1,394.0,552.0,boundary_edge,84,0.1745861950889585,0.3331053853034973,0.062745101749897
nafnet_ftv2,mose2-A_Doped-Na.png,1,8.0,7.0,boundary_edge,105,0.006990570979570456,1.0,0.003921568859368563
nafnet_ftv2,mote2-A_Anti-2M.png,1,0.0,256.0,boundary_edge,189,0.2322716616543134,0.5274404287338257,0.07450980693101883
nafnet_ftv2,mote2-A_Anti-2M.png,1,0.0,560.0,boundary_edge,189,0.2322716616543134,0.5039639472961426,0.05882352963089943
nafnet_ftv2,mote2-A_Anti-2M.png,1,0.0,80.0,boundary_edge,189,0.2322716616543134,0.48073357343673706,0.0784313753247261
nafnet_ftv2,mote2-A_Anti-2M.png,1,0.0,380.0,boundary_edge,189,0.2322716616543134,0.4438041150569916,0.08235294371843338
nafnet_ftv2,mote2-A_Anti-2M.png,1,9.0,604.0,boundary_edge,189,0.2322716616543134,0.4580594301223755,0.4901960790157318
nafnet_ftv2,tate2-A_Fe_doped.png,1,8.0,7.0,boundary_edge,122,0.006934121621621622,1.0,0.0470588244497776
nafnet_ftv2,vse2-A_Vacancy-Anion-06A.png,1,8.0,7.0,boundary_edge,84,0.04060658162751613,1.0,0.1411764770746231
nafnet_ftv2,vse2-A_Vacancy-Anion-06A.png,1,125.0,578.0,boundary_edge,84,0.04060658162751613,0.2035086750984192,0.1725490242242813
nafnet_ftv2,vse2-A_Vacancy-Anion-06A.png,1,460.0,578.0,boundary_edge,84,0.04060658162751613,0.19748160243034363,0.1725490242242813
nafnet_ftv2,tas2-A_Doped-Li.png,1,0.0,380.0,boundary_edge,68,0.06500783897233602,0.25224316120147705,0.0313725508749485
nafnet_ftv2,tas2-A_Doped-Li.png,1,8.0,7.0,boundary_edge,68,0.06500783897233602,1.0,0.0313725508749485
nafnet_ftv2,tase2-A_Vacancy-Anion-12B.png,1,8.0,7.0,boundary_edge,121,0.015205930807248764,1.0,0.027450980618596077
nafnet_ftv2,nbs2_Anti-Metal.png,1,668.0,148.0,boundary_edge,106,0.046149358075750414,0.22357679903507233,0.10196078568696976
nafnet_ftv2,nbs2_Anti-Metal.png,1,8.0,7.0,boundary_edge,106,0.046149358075750414,1.0,0.062745101749897
nafnet_ftv2,nbs2_Anti-Metal.png,1,656.0,292.0,boundary_edge,106,0.046149358075750414,0.28287988901138306,0.13725490868091583
nafnet_ftv2,nbs2_Anti-Metal.png,1,654.0,436.0,boundary_edge,106,0.046149358075750414,0.26285243034362793,0.12156862765550613
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,96.0,130.0,invented_undamaged,170,0.054897087039944184,0.5913931131362915,0.06666667014360428
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,96.0,445.0,invented_undamaged,170,0.054897087039944184,0.5801292061805725,0.06666667014360428
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,723.0,392.0,boundary_edge,170,0.054897087039944184,0.5712844729423523,0.0313725508749485
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,714.0,444.0,boundary_edge,170,0.054897087039944184,0.6050479412078857,0.0235294122248888
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,188.0,289.0,invented_undamaged,170,0.054897087039944184,0.5385509729385376,0.07450980693101883
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,727.0,78.0,boundary_edge,170,0.054897087039944184,0.41659465432167053,0.0235294122248888
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,712.0,129.0,boundary_edge,170,0.054897087039944184,0.5282037854194641,0.027450980618596077
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,715.0,496.0,boundary_edge,170,0.054897087039944184,0.40975314378738403,0.03921568766236305
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,668.0,319.0,invented_undamaged,170,0.054897087039944184,0.3926776051521301,0.07058823853731155
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,1,8.0,7.0,boundary_edge,170,0.054897087039944184,1.0,0.01568627543747425
nafnet_ftv2,tis2_Vacancy-Anion-12A.png,1,8.0,7.0,boundary_edge,118,0.31453126492509376,1.0,0.06666667014360428
nafnet_ftv2,tise2_Adatom-Li.png,1,0.0,484.0,boundary_edge,157,0.21837645949468895,0.5569725036621094,0.03529411926865578
nafnet_ftv2,tise2_Adatom-Li.png,1,0.0,399.0,boundary_edge,157,0.21837645949468895,0.5356121063232422,0.0470588244497776
nafnet_ftv2,tise2_Adatom-Li.png,1,26.0,438.0,invented_undamaged,157,0.21837645949468895,0.3449653387069702,0.07058823853731155
nafnet_ftv2,tise2_Adatom-Li.png,1,8.0,7.0,boundary_edge,157,0.21837645949468895,1.0,0.027450980618596077
nafnet_ftv2,tite2-B_Cu_doped.png,1,8.0,7.0,boundary_edge,72,0.015100070555276231,1.0,0.08627451211214066
nafnet_ftv2,vs2_Vacancy-Anion-06A.png,1,8.0,7.0,boundary_edge,158,0.5798871994272244,1.0,0.04313725605607033
nafnet_ftv2,vs2_Vacancy-Anion-06A.png,1,367.0,448.0,boundary_edge,158,0.5798871994272244,0.5414368510246277,0.5607843399047852
nafnet_ftv2,vte2_Defect-Free.png,1,8.0,7.0,boundary_edge,119,0.012906519538912127,1.0,0.0313725508749485
nafnet_ftv2,ws2-A_Vacancy-Metal.png,1,0.0,291.0,boundary_edge,59,0.008955588924533023,0.642296552658081,0.0313725508749485
nafnet_ftv2,ws2-A_Vacancy-Metal.png,1,343.0,495.0,invented_undamaged,59,0.008955588924533023,0.4316169023513794,0.04313725605607033
nafnet_ftv2,ws2-A_Vacancy-Metal.png,1,8.0,7.0,boundary_edge,59,0.008955588924533023,1.0,0.027450980618596077
nafnet_ftv2,cose2_Fe_doped.png,1,532.0,48.0,invented_undamaged,96,0.03038748424860778,0.7734684348106384,0.0235294122248888
nafnet_ftv2,cose2_Fe_doped.png,1,8.0,7.0,boundary_edge,96,0.03038748424860778,1.0,0.019607843831181526
nafnet_ftv2,cro2_Vacancy-Anion-03.png,1,0.0,0.0,boundary_edge,80,0.6890084556742901,0.5320349931716919,0.07450980693101883
nafnet_ftv2,vo2_Vacancy-Anion-03.png,2,172.0,258.0,boundary_edge,100,0.8481016042780749,0.4896497428417206,0.5215686559677124
nafnet_ftv2,vo2_Vacancy-Anion-03.png,2,69.0,318.0,invented_damaged,100,0.8481016042780749,0.48519188165664673,0.5176470875740051
nafnet_ftv2,vo2_Vacancy-Anion-03.png,2,378.0,257.0,invented_damaged,100,0.8481016042780749,0.4823504388332367,0.4745098054409027
nafnet_ftv2,vo2_Vacancy-Anion-03.png,2,481.0,79.0,boundary_edge,100,0.8481016042780749,0.4899229109287262,0.5215686559677124
nafnet_ftv2,mos2-A_Adatom-Li.png,2,391.0,552.0,boundary_edge,84,0.20018564268876268,0.8118104934692383,0.07450980693101883
nafnet_ftv2,mos2-A_Adatom-Li.png,2,8.0,7.0,boundary_edge,84,0.20018564268876268,1.0,0.0235294122248888
nafnet_ftv2,mose2-A_Doped-Na.png,2,8.0,7.0,boundary_edge,105,0.014921424829753798,1.0,0.003921568859368563
nafnet_ftv2,mote2-A_Anti-2M.png,2,0.0,80.0,boundary_edge,189,0.22246323616472094,0.4968355894088745,0.0784313753247261
nafnet_ftv2,mote2-A_Anti-2M.png,2,0.0,382.0,boundary_edge,189,0.22246323616472094,0.490646094083786,0.08627451211214066
nafnet_ftv2,mote2-A_Anti-2M.png,2,0.0,253.0,boundary_edge,189,0.22246323616472094,0.4209081530570984,0.054901961237192154
nafnet_ftv2,tate2-A_Fe_doped.png,2,8.0,7.0,boundary_edge,122,0.0025886824324324324,1.0,0.0470588244497776
nafnet_ftv2,vse2-A_Vacancy-Anion-06A.png,2,8.0,7.0,boundary_edge,84,0.06335339265937096,1.0,0.1411764770746231
nafnet_ftv2,tas2-A_Doped-Li.png,2,512.0,42.0,invented_undamaged,68,0.050531027158246096,0.7301747798919678,0.03921568766236305
nafnet_ftv2,tas2-A_Doped-Li.png,2,8.0,7.0,boundary_edge,68,0.050531027158246096,1.0,0.0313725508749485
nafnet_ftv2,tase2-A_Vacancy-Anion-12B.png,2,8.0,7.0,boundary_edge,121,0.0007248764415156507,1.0,0.027450980618596077
nafnet_ftv2,nbs2_Anti-Metal.png,2,655.0,436.0,boundary_edge,106,0.05819269861185333,0.2825160622596741,0.125490203499794
nafnet_ftv2,nbs2_Anti-Metal.png,2,8.0,7.0,boundary_edge,106,0.05819269861185333,1.0,0.062745101749897
nafnet_ftv2,nbs2_Anti-Metal.png,2,668.0,148.0,boundary_edge,106,0.05819269861185333,0.2119893878698349,0.10196078568696976
nafnet_ftv2,nbs2_Anti-Metal.png,2,655.0,292.0,boundary_edge,106,0.05819269861185333,0.26010555028915405,0.12156862765550613
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,2,96.0,446.0,invented_undamaged,170,0.05821123321123321,0.5912393927574158,0.07450980693101883
nafnet_ftv2,nbte2_Vacancy-Anion-12A.png,2,96.0,131.0,invented_undamaged,170,0.05821123321123321,0.573344886302948,0.06666667014360428
