model,structure,level,y,x,cls,n_true_cols,frac_damaged,pred_val,tgt_val
nafnet,vo2_Vacancy-Anion-03.png,1,413.0,475.0,boundary_edge,100,0.8208365164247517,0.7107733488082886,0.11372549086809158
nafnet,vo2_Vacancy-Anion-03.png,1,412.0,0.0,boundary_edge,100,0.8208365164247517,0.6777392625808716,0.09019608050584793
nafnet,vo2_Vacancy-Anion-03.png,1,140.0,475.0,boundary_edge,100,0.8208365164247517,0.6444152593612671,0.11764705926179886
nafnet,vo2_Vacancy-Anion-03.png,1,137.0,0.0,boundary_edge,100,0.8208365164247517,0.6390254497528076,0.10196078568696976
nafnet,vo2_Vacancy-Anion-03.png,1,0.0,235.0,boundary_edge,100,0.8208365164247517,0.4629305601119995,0.10588235408067703
nafnet,vo2_Vacancy-Anion-03.png,1,549.0,439.0,boundary_edge,100,0.8208365164247517,0.4111957848072052,0.23137255012989044
nafnet,vo2_Vacancy-Anion-03.png,1,171.0,257.0,boundary_edge,100,0.8208365164247517,0.4984035789966583,0.529411792755127
nafnet,vo2_Vacancy-Anion-03.png,1,379.0,257.0,boundary_edge,100,0.8208365164247517,0.5001486539840698,0.5137255191802979
nafnet,vo2_Vacancy-Anion-03.png,1,481.0,79.0,boundary_edge,100,0.8208365164247517,0.5078320503234863,0.5215686559677124
nafnet,vo2_Vacancy-Anion-03.png,1,138.0,80.0,boundary_edge,100,0.8208365164247517,0.495172381401062,0.48627451062202454
nafnet,vo2_Vacancy-Anion-03.png,1,309.0,139.0,boundary_edge,100,0.8208365164247517,0.5055450201034546,0.47058823704719543
nafnet,mno2_Defect-Free.png,1,249.0,0.0,boundary_edge,74,0.5485121107266436,0.6988327503204346,0.0784313753247261
nafnet,mos2-A_Adatom-Li.png,1,113.0,552.0,boundary_edge,84,0.1745861950889585,0.5616642236709595,0.0470588244497776
nafnet,mos2-A_Adatom-Li.png,1,391.0,552.0,boundary_edge,84,0.1745861950889585,0.5512155294418335,0.07450980693101883
nafnet,mos2-A_Adatom-Li.png,1,8.0,7.0,boundary_edge,84,0.1745861950889585,1.0,0.0235294122248888
nafnet,mose2-A_Doped-Na.png,1,33.0,0.0,boundary_edge,105,0.006990570979570456,0.2112308293581009,0.0117647061124444
nafnet,mose2-A_Doped-Na.png,1,0.0,302.0,boundary_edge,105,0.006990570979570456,0.26141786575317383,0.03921568766236305
nafnet,mose2-A_Doped-Na.png,1,8.0,7.0,boundary_edge,105,0.006990570979570456,1.0,0.003921568859368563
nafnet,mose2-A_Doped-Na.png,1,0.0,50.0,boundary_edge,105,0.006990570979570456,0.2032768726348877,0.007843137718737125
nafnet,mote2-A_Anti-2M.png,1,103.0,0.0,boundary_edge,189,0.2322716616543134,0.5974307060241699,0.12156862765550613
nafnet,mote2-A_Anti-2M.png,1,0.0,83.0,boundary_edge,189,0.2322716616543134,0.47249484062194824,0.0784313753247261
nafnet,mote2-A_Anti-2M.png,1,411.0,0.0,boundary_edge,189,0.2322716616543134,0.38816389441490173,0.10588235408067703
nafnet,mote2-A_Anti-2M.png,1,0.0,562.0,boundary_edge,189,0.2322716616543134,0.364484965801239,0.0941176488995552
nafnet,mote2-A_Anti-2M.png,1,0.0,388.0,boundary_edge,189,0.2322716616543134,0.3858776390552521,0.07058823853731155
nafnet,tate2-A_Fe_doped.png,1,0.0,186.0,boundary_edge,122,0.006934121621621622,0.4238084554672241,0.062745101749897
nafnet,tate2-A_Fe_doped.png,1,0.0,506.0,boundary_edge,122,0.006934121621621622,0.41686493158340454,0.05882352963089943
nafnet,tate2-A_Fe_doped.png,1,432.0,0.0,boundary_edge,122,0.006934121621621622,0.34767425060272217,0.05882352963089943
nafnet,tate2-A_Fe_doped.png,1,0.0,275.0,boundary_edge,122,0.006934121621621622,0.30576851963996887,0.05882352963089943
nafnet,tate2-A_Fe_doped.png,1,0.0,596.0,boundary_edge,122,0.006934121621621622,0.26549607515335083,0.062745101749897
nafnet,tate2-A_Fe_doped.png,1,8.0,7.0,boundary_edge,122,0.006934121621621622,1.0,0.0470588244497776
nafnet,tate2-A_Fe_doped.png,1,0.0,416.0,boundary_edge,122,0.006934121621621622,0.2670595645904541,0.14901961386203766
nafnet,vse2-A_Vacancy-Anion-06A.png,1,8.0,7.0,boundary_edge,84,0.04060658162751613,1.0,0.1411764770746231
nafnet,vse2-A_Vacancy-Anion-06A.png,1,628.0,217.0,borderline_shifted,84,0.04060658162751613,0.21557021141052246,0.21176470816135406
nafnet,vse2-A_Vacancy-Anion-06A.png,1,210.0,72.0,borderline_shifted,84,0.04060658162751613,0.2182612270116806,0.21960784494876862
nafnet,tas2-A_Doped-Li.png,1,0.0,376.0,boundary_edge,68,0.06500783897233602,0.6866575479507446,0.027450980618596077
nafnet,tas2-A_Doped-Li.png,1,0.0,84.0,boundary_edge,68,0.06500783897233602,0.64571613073349,0.019607843831181526
nafnet,tas2-A_Doped-Li.png,1,8.0,7.0,boundary_edge,68,0.06500783897233602,1.0,0.0313725508749485
nafnet,tase2-A_Vacancy-Anion-12B.png,1,301.0,0.0,boundary_edge,121,0.015205930807248764,0.36958107352256775,0.05098039284348488
nafnet,tase2-A_Vacancy-Anion-12B.png,1,8.0,7.0,boundary_edge,121,0.015205930807248764,1.0,0.027450980618596077
nafnet,nbs2_Anti-Metal.png,1,668.0,52.0,boundary_edge,106,0.046149358075750414,0.23964643478393555,0.0117647061124444
nafnet,nbs2_Anti-Metal.png,1,49.0,241.0,invented_undamaged,106,0.046149358075750414,0.2018764317035675,0.13725490868091583
nafnet,nbs2_Anti-Metal.png,1,51.0,534.0,invented_undamaged,106,0.046149358075750414,0.23112019896507263,0.11372549086809158
nafnet,nbs2_Anti-Metal.png,1,8.0,7.0,boundary_edge,106,0.046149358075750414,1.0,0.062745101749897
nafnet,nbs2_Anti-Metal.png,1,656.0,436.0,boundary_edge,106,0.046149358075750414,0.24710619449615479,0.125490203499794
nafnet,nbs2_Anti-Metal.png,1,579.0,0.0,boundary_edge,106,0.046149358075750414,0.1964854747056961,0.054901961237192154
nafnet,nbs2_Anti-Metal.png,1,668.0,0.0,boundary_edge,106,0.046149358075750414,0.17450352013111115,0.08627451211214066
nafnet,nbs2_Anti-Metal.png,1,664.0,291.0,boundary_edge,106,0.046149358075750414,0.21806040406227112,0.11764705926179886
nafnet,nbte2_Vacancy-Anion-12A.png,1,188.0,602.0,invented_undamaged,170,0.054897087039944184,0.5865265130996704,0.07058823853731155
nafnet,nbte2_Vacancy-Anion-12A.png,1,95.0,129.0,invented_undamaged,170,0.054897087039944184,0.5248112678527832,0.06666667014360428
nafnet,nbte2_Vacancy-Anion-12A.png,1,489.0,0.0,boundary_edge,170,0.054897087039944184,0.5106273889541626,0.054901961237192154
nafnet,nbte2_Vacancy-Anion-12A.png,1,188.0,287.0,invented_undamaged,170,0.054897087039944184,0.458257794380188,0.06666667014360428
nafnet,nbte2_Vacancy-Anion-12A.png,1,718.0,443.0,boundary_edge,170,0.054897087039944184,0.4802282154560089,0.0313725508749485
nafnet,nbte2_Vacancy-Anion-12A.png,1,533.0,25.0,invented_undamaged,170,0.054897087039944184,0.4377048909664154,0.0784313753247261
nafnet,nbte2_Vacancy-Anion-12A.png,1,96.0,442.0,invented_undamaged,170,0.054897087039944184,0.4225194454193115,0.05882352963089943
nafnet,nbte2_Vacancy-Anion-12A.png,1,715.0,391.0,boundary_edge,170,0.054897087039944184,0.39164769649505615,0.0313725508749485
nafnet,nbte2_Vacancy-Anion-12A.png,1,713.0,496.0,boundary_edge,170,0.054897087039944184,0.40975314378738403,0.0313725508749485
nafnet,nbte2_Vacancy-Anion-12A.png,1,8.0,7.0,boundary_edge,170,0.054897087039944184,1.0,0.01568627543747425
nafnet,nbte2_Vacancy-Anion-12A.png,1,580.0,151.0,invented_undamaged,170,0.054897087039944184,0.26076599955558777,0.07058823853731155
nafnet,tis2_Vacancy-Anion-12A.png,1,0.0,542.0,boundary_edge,118,0.31453126492509376,0.4351891875267029,0.062745101749897
nafnet,tis2_Vacancy-Anion-12A.png,1,432.0,0.0,boundary_edge,118,0.31453126492509376,0.2891976833343506,0.06666667014360428
nafnet,tis2_Vacancy-Anion-12A.png,1,8.0,7.0,boundary_edge,118,0.31453126492509376,1.0,0.06666667014360428
nafnet,tise2_Adatom-Li.png,1,8.0,7.0,boundary_edge,157,0.21837645949468895,1.0,0.027450980618596077
nafnet,tite2-B_Cu_doped.png,1,8.0,7.0,boundary_edge,72,0.015100070555276231,1.0,0.08627451211214066
nafnet,vs2_Vacancy-Anion-06A.png,1,8.0,7.0,boundary_edge,158,0.5798871994272244,1.0,0.04313725605607033
nafnet,vs2_Vacancy-Anion-06A.png,1,367.0,448.0,boundary_edge,158,0.5798871994272244,0.524918794631958,0.5607843399047852
nafnet,vte2_Defect-Free.png,1,8.0,7.0,boundary_edge,119,0.012906519538912127,1.0,0.0313725508749485
nafnet,vte2_Defect-Free.png,1,138.0,621.0,boundary_edge,119,0.012906519538912127,0.2464883029460907,0.04313725605607033
nafnet,ws2-A_Vacancy-Metal.png,1,0.0,290.0,boundary_edge,59,0.008955588924533023,0.6125282049179077,0.03529411926865578
nafnet,ws2-A_Vacancy-Metal.png,1,0.0,129.0,boundary_edge,59,0.008955588924533023,0.5608346462249756,0.019607843831181526
nafnet,ws2-A_Vacancy-Metal.png,1,0.0,459.0,boundary_edge,59,0.008955588924533023,0.5310662984848022,0.0235294122248888
nafnet,ws2-A_Vacancy-Metal.png,1,8.0,7.0,boundary_edge,59,0.008955588924533023,1.0,0.027450980618596077
nafnet,ws2-A_Vacancy-Metal.png,1,0.0,534.0,boundary_edge,59,0.008955588924533023,0.19426405429840088,0.0117647061124444
nafnet,cose2_Fe_doped.png,1,8.0,7.0,boundary_edge,96,0.03038748424860778,1.0,0.019607843831181526
nafnet,vo2_Vacancy-Anion-03.png,2,0.0,353.0,boundary_edge,100,0.8481016042780749,0.6991057395935059,0.10588235408067703
nafnet,vo2_Vacancy-Anion-03.png,2,137.0,0.0,boundary_edge,100,0.8481016042780749,0.6420586109161377,0.10196078568696976
nafnet,vo2_Vacancy-Anion-03.png,2,414.0,475.0,boundary_edge,100,0.8481016042780749,0.6263723373413086,0.11764705926179886
nafnet,vo2_Vacancy-Anion-03.png,2,412.0,0.0,boundary_edge,100,0.8481016042780749,0.5013793110847473,0.09019608050584793
nafnet,vo2_Vacancy-Anion-03.png,2,549.0,439.0,boundary_edge,100,0.8481016042780749,0.3996601700782776,0.23137255012989044
nafnet,vo2_Vacancy-Anion-03.png,2,146.0,475.0,boundary_edge,100,0.8481016042780749,0.3216027021408081,0.1411764770746231
nafnet,vo2_Vacancy-Anion-03.png,2,172.0,257.0,boundary_edge,100,0.8481016042780749,0.4854436218738556,0.4745098054409027
nafnet,mno2_Defect-Free.png,2,249.0,0.0,boundary_edge,74,0.5092214532871973,0.6378932595252991,0.0784313753247261
nafnet,mos2-A_Adatom-Li.png,2,390.0,552.0,boundary_edge,84,0.20018564268876268,0.6544138193130493,0.054901961237192154
nafnet,mos2-A_Adatom-Li.png,2,114.0,552.0,boundary_edge,84,0.20018564268876268,0.5665605068206787,0.0470588244497776
nafnet,mos2-A_Adatom-Li.png,2,8.0,7.0,boundary_edge,84,0.20018564268876268,1.0,0.0235294122248888
nafnet,mose2-A_Doped-Na.png,2,8.0,7.0,boundary_edge,105,0.014921424829753798,1.0,0.003921568859368563
nafnet,mose2-A_Doped-Na.png,2,0.0,302.0,boundary_edge,105,0.014921424829753798,0.2605651021003723,0.03921568766236305
nafnet,mose2-A_Doped-Na.png,2,35.0,0.0,boundary_edge,105,0.014921424829753798,0.1673698127269745,0.0117647061124444
nafnet,mose2-A_Doped-Na.png,2,0.0,50.0,boundary_edge,105,0.014921424829753798,0.1683366298675537,0.007843137718737125
nafnet,mote2-A_Anti-2M.png,2,103.0,0.0,boundary_edge,189,0.22246323616472094,0.622704029083252,0.12156862765550613
nafnet,mote2-A_Anti-2M.png,2,0.0,83.0,boundary_edge,189,0.22246323616472094,0.460631787776947,0.0784313753247261
nafnet,mote2-A_Anti-2M.png,2,0.0,562.0,boundary_edge,189,0.22246323616472094,0.3840901255607605,0.0941176488995552
nafnet,mote2-A_Anti-2M.png,2,0.0,388.0,boundary_edge,189,0.22246323616472094,0.3614938259124756,0.07058823853731155
nafnet,mote2-A_Anti-2M.png,2,413.0,0.0,boundary_edge,189,0.22246323616472094,0.25034889578819275,0.11764705926179886
