model,structure,level,y,x,cls,n_true_cols,frac_damaged,pred_val,tgt_val
nafnet_ft,vo2_Vacancy-Anion-03.png,1,137.0,0.0,boundary_edge,100,0.8208365164247517,0.7951743006706238,0.10196078568696976
nafnet_ft,vo2_Vacancy-Anion-03.png,1,412.0,0.0,boundary_edge,100,0.8208365164247517,0.7888960838317871,0.09019608050584793
nafnet_ft,vo2_Vacancy-Anion-03.png,1,171.0,257.0,boundary_edge,100,0.8208365164247517,0.5050200819969177,0.529411792755127
nafnet_ft,vo2_Vacancy-Anion-03.png,1,379.0,257.0,boundary_edge,100,0.8208365164247517,0.5064343214035034,0.5137255191802979
nafnet_ft,vo2_Vacancy-Anion-03.png,1,481.0,79.0,boundary_edge,100,0.8208365164247517,0.5068395733833313,0.5215686559677124
nafnet_ft,vo2_Vacancy-Anion-03.png,1,378.0,139.0,boundary_edge,100,0.8208365164247517,0.5035518407821655,0.47058823704719543
nafnet_ft,mos2-A_Adatom-Li.png,1,117.0,552.0,boundary_edge,84,0.1745861950889585,0.6034656763076782,0.07450980693101883
nafnet_ft,mos2-A_Adatom-Li.png,1,394.0,552.0,boundary_edge,84,0.1745861950889585,0.5512221455574036,0.062745101749897
nafnet_ft,mos2-A_Adatom-Li.png,1,8.0,7.0,boundary_edge,84,0.1745861950889585,1.0,0.0235294122248888
nafnet_ft,mose2-A_Doped-Na.png,1,0.0,477.0,boundary_edge,105,0.006990570979570456,0.473829984664917,0.0117647061124444
nafnet_ft,mose2-A_Doped-Na.png,1,8.0,7.0,boundary_edge,105,0.006990570979570456,1.0,0.003921568859368563
nafnet_ft,mote2-A_Anti-2M.png,1,0.0,257.0,boundary_edge,189,0.2322716616543134,0.5652140378952026,0.06666667014360428
nafnet_ft,mote2-A_Anti-2M.png,1,0.0,561.0,boundary_edge,189,0.2322716616543134,0.5708237886428833,0.07058823853731155
nafnet_ft,mote2-A_Anti-2M.png,1,0.0,80.0,boundary_edge,189,0.2322716616543134,0.4991982579231262,0.0784313753247261
nafnet_ft,mote2-A_Anti-2M.png,1,0.0,382.0,boundary_edge,189,0.2322716616543134,0.4888227880001068,0.08627451211214066
nafnet_ft,mote2-A_Anti-2M.png,1,7.0,604.0,boundary_edge,189,0.2322716616543134,0.4471335709095001,0.4941176474094391
nafnet_ft,tate2-A_Fe_doped.png,1,0.0,503.0,boundary_edge,122,0.006934121621621622,0.4002004861831665,0.06666667014360428
nafnet_ft,tate2-A_Fe_doped.png,1,0.0,182.0,boundary_edge,122,0.006934121621621622,0.359438955783844,0.054901961237192154
nafnet_ft,tate2-A_Fe_doped.png,1,8.0,7.0,boundary_edge,122,0.006934121621621622,1.0,0.0470588244497776
nafnet_ft,vse2-A_Vacancy-Anion-06A.png,1,8.0,7.0,boundary_edge,84,0.04060658162751613,1.0,0.1411764770746231
nafnet_ft,vse2-A_Vacancy-Anion-06A.png,1,125.0,578.0,boundary_edge,84,0.04060658162751613,0.21966218948364258,0.1725490242242813
nafnet_ft,vse2-A_Vacancy-Anion-06A.png,1,460.0,578.0,boundary_edge,84,0.04060658162751613,0.2159176766872406,0.1725490242242813
nafnet_ft,vse2-A_Vacancy-Anion-06A.png,1,209.0,578.0,boundary_edge,84,0.04060658162751613,0.2068462073802948,0.1764705926179886
nafnet_ft,vse2-A_Vacancy-Anion-06A.png,1,542.0,578.0,boundary_edge,84,0.04060658162751613,0.20772412419319153,0.20392157137393951
nafnet_ft,tas2-A_Doped-Li.png,1,8.0,7.0,boundary_edge,68,0.06500783897233602,1.0,0.0313725508749485
nafnet_ft,tase2-A_Vacancy-Anion-12B.png,1,8.0,7.0,boundary_edge,121,0.015205930807248764,1.0,0.027450980618596077
nafnet_ft,nbs2_Anti-Metal.png,1,406.0,0.0,boundary_edge,106,0.046149358075750414,0.2847270667552948,0.1568627506494522
nafnet_ft,nbs2_Anti-Metal.png,1,668.0,147.0,boundary_edge,106,0.046149358075750414,0.24746587872505188,0.0941176488995552
nafnet_ft,nbs2_Anti-Metal.png,1,656.0,435.0,boundary_edge,106,0.046149358075750414,0.29793044924736023,0.15294118225574493
nafnet_ft,nbs2_Anti-Metal.png,1,8.0,7.0,boundary_edge,106,0.046149358075750414,1.0,0.062745101749897
nafnet_ft,nbs2_Anti-Metal.png,1,657.0,291.0,boundary_edge,106,0.046149358075750414,0.2867415249347687,0.13333334028720856
nafnet_ft,nbs2_Anti-Metal.png,1,662.0,0.0,boundary_edge,106,0.046149358075750414,0.23727232217788696,0.11372549086809158
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,727.0,77.0,boundary_edge,170,0.054897087039944184,0.49685949087142944,0.0235294122248888
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,96.0,130.0,invented_undamaged,170,0.054897087039944184,0.5913931131362915,0.06666667014360428
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,724.0,392.0,boundary_edge,170,0.054897087039944184,0.56883704662323,0.03921568766236305
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,96.0,446.0,invented_undamaged,170,0.054897087039944184,0.5595763325691223,0.07450980693101883
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,715.0,444.0,boundary_edge,170,0.054897087039944184,0.6177859306335449,0.01568627543747425
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,713.0,129.0,boundary_edge,170,0.054897087039944184,0.5688087344169617,0.0235294122248888
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,668.0,315.0,invented_undamaged,170,0.054897087039944184,0.4670742154121399,0.07450980693101883
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,714.0,496.0,boundary_edge,170,0.054897087039944184,0.3926210105419159,0.04313725605607033
nafnet_ft,nbte2_Vacancy-Anion-12A.png,1,8.0,7.0,boundary_edge,170,0.054897087039944184,1.0,0.01568627543747425
nafnet_ft,tis2_Vacancy-Anion-12A.png,1,8.0,7.0,boundary_edge,118,0.31453126492509376,1.0,0.06666667014360428
nafnet_ft,tise2_Adatom-Li.png,1,0.0,483.0,boundary_edge,157,0.21837645949468895,0.540764570236206,0.03529411926865578
nafnet_ft,tise2_Adatom-Li.png,1,0.0,397.0,boundary_edge,157,0.21837645949468895,0.5749741792678833,0.05098039284348488
nafnet_ft,tise2_Adatom-Li.png,1,26.0,439.0,invented_undamaged,157,0.21837645949468895,0.36374950408935547,0.062745101749897
nafnet_ft,tise2_Adatom-Li.png,1,0.0,228.0,boundary_edge,157,0.21837645949468895,0.3193080723285675,0.054901961237192154
nafnet_ft,tise2_Adatom-Li.png,1,8.0,7.0,boundary_edge,157,0.21837645949468895,1.0,0.027450980618596077
nafnet_ft,tite2-B_Cu_doped.png,1,8.0,7.0,boundary_edge,72,0.015100070555276231,1.0,0.08627451211214066
nafnet_ft,vs2_Vacancy-Anion-06A.png,1,8.0,7.0,boundary_edge,158,0.5798871994272244,1.0,0.04313725605607033
nafnet_ft,vs2_Vacancy-Anion-06A.png,1,367.0,448.0,boundary_edge,158,0.5798871994272244,0.5421456098556519,0.5607843399047852
nafnet_ft,vte2_Defect-Free.png,1,8.0,7.0,boundary_edge,119,0.012906519538912127,1.0,0.0313725508749485
nafnet_ft,ws2-A_Vacancy-Metal.png,1,0.0,291.0,boundary_edge,59,0.008955588924533023,0.6563948392868042,0.0313725508749485
nafnet_ft,ws2-A_Vacancy-Metal.png,1,0.0,462.0,boundary_edge,59,0.008955588924533023,0.44412708282470703,0.01568627543747425
nafnet_ft,ws2-A_Vacancy-Metal.png,1,8.0,7.0,boundary_edge,59,0.008955588924533023,1.0,0.027450980618596077
nafnet_ft,cose2_Fe_doped.png,1,530.0,46.0,invented_undamaged,96,0.03038748424860778,0.4199257791042328,0.0235294122248888
nafnet_ft,cose2_Fe_doped.png,1,8.0,7.0,boundary_edge,96,0.03038748424860778,1.0,0.019607843831181526
